"Prefer annotations over type casting","I noticed some type casts in parts of the code.\r\n\r\n```tsx\r\nconst [news, setNews] = useState([] as ESNews[]);\r\nconst [newsAgg, setNewsAgg] = useState({} as ESAggregations);\r\nconst [videos, setVideos] = useState([] as ESVideo[]);\r\n...\r\n```\r\n\r\nIf the compiler cannot infer the right types (like in this case), in general it\'s better to use [generics](https://www.typescriptlang.org/docs/handbook/generics.html).\r\n\r\n```tsx\r\nconst [news, setNews] = useState<ESNews[]>([]);\r\nconst [newsAgg, setNewsAgg] = useState<ESAggregations>({});\r\nconst [videos, setVideos] = useState<ESVideo[]>([]);\r\n...\r\n```\r\n\r\nThe difference is subtle, but important. The annotation in the first case tells the compiler that a certain piece of data is of a certain type, **and it blindly believes you even if it isn\'t.** The second block tells the compiler what the data is, and it warns you if it isn\'t.\r\n\r\nYou can see it in [this playground](https://www.typescriptlang.org/play/#code/KYDwDg9gTgLgBASwHY2FAZgQwMbDgFWAGd4BvAKDjnQWABsATALjhKmQHMBucgX3PLoArkmwwEEJHA7AYAMVqMAFBABGAKxaESAShZtOcClSiyhUKWvUA6GvQY9+AgPTOCACzzYIAWzAI6NEQiOG8IOjgAdwQYdzhYhCIAGjhgADdgKQR0eM9qRQZguCQIeAZgGiRgQswkBnJXOAYIYiQAcnhvFExkOExWGHYkDmtyLpJQzBJq7XgAXiNePpDZnhl5AqVsKdQGWZ0eBrd8PO8-AKDEqMwLQyEQ2Mx4WLxgPxgATzgrYDEikvg-TSmDoCEKAANZuDRuNAUgAU8ZsQYFpkXAFqReGtZAp7EpagjdvtDkA)\r\n\r\nThis change will unearth a bug regarding the `ESAggregations` interface :)\r\n\r\n\r\n","","Refactors considering SOC and Annotations fixes #3 and #4",""
"hhfm: emit some output","","bug,interrupt","hhfm, hirl: improve the output emitted during the experiment run","Closes https://github.com/ooni/probe-engine/issues/821"
"output delimiter","add `-d` options.\r\n\r\n```bash\r\n$ joyn -d , -o \'1.1,2.1,2.2\' -- / action / action / files...\r\n```","feature","feat: add \'--delimiter\' option to set delimiter of output #6","closes #6 "
"Implementation bug in normaliseInput","I am pretty sure following lines would throw `TypeError: iterator is not iterable` because `yield *` expression expects iterable and not an iterator.  \r\n\r\nhttps://github.com/ipfs/js-ipfs/blob/8cb8c73037e44894d756b70f344b3282463206f9/packages/ipfs-core-utils/src/files/normalise-input.js#L73-L82\r\n\r\nhttps://github.com/ipfs/js-ipfs/blob/8cb8c73037e44894d756b70f344b3282463206f9/packages/ipfs-core-utils/src/files/normalise-input.js#L114-L122\r\n\r\nhttps://github.com/ipfs/js-ipfs/blob/8cb8c73037e44894d756b70f344b3282463206f9/packages/ipfs-core-utils/src/files/normalise-input.js#L191-L199\r\n\r\nIt is also worrying that no tests seem to catch that.","dif/easy,status/ready","fix: send blobs when running ipfs-http-client in the browser","> Context: \r\n> - This PR aims to improve performance of `ipfs.add` in `ipfs-http-client` in browser context by addressing findings from https://github.com/ipfs/js-ipfs/issues/3029.  \r\n> - Alternative approach can be found in https://github.com/ipfs/js-ipfs/pull/3151\r\n\r\n\r\nTo support streaming of native types with no buffering, normalise add input to blobs and upload using native FormData when the http client is run in the browser.\r\n\r\nThat is, if the user passes a blob to the http client in the browser leave it alone as enumerating blob contents cause the file data to be read.\r\n\r\nBrowser FormData objects do not allow you to specify headers for each multipart part which means we can\'t pass UnixFS metadata via the headers so we turn the metadata into a querystring and append it to the field name for each multipart part as a workaround.\r\n\r\nFixes #3138\r\n\r\nBREAKING CHANGES:\r\n\r\n- Removes the `mode`, `mtime` and `mtime-nsec` headers from multipart requests\r\n- Passes `mode`, `mtime` and `mtime-nsec` as querystring parameters appended to the field name of multipart requests"
"battleboats.io","\n### Issue URL (Anti Adblock Script)\n [http://battleboats.io/](https://adguardteam.github.io/AnonymousRedirect/redirect.html?url=http%3A%2F%2Fbattleboats.io%2F)\n### Comment\nUsername: @wernser412\n> \n\n### Screenshots\n<details>\n  <summary>Screenshot 1</summary>\n\n  ![Screenshot 1](https://reports-img.adguard.com/aLoHy8h.png)\n</details>\n\n### System configuration\n\nInformation | value\n--- | ---\nAdGuard product: | AdGuard Browser extension v3.4.31\nBrowser: | Chrome\nFilters: | <b>Ad Blocking:</b><br/> AdGuard Base<br/><br/><b>Privacy:</b><br/> AdGuard Tracking Protection<br/><br/><b>Social Widgets:</b><br/> AdGuard Social Media<br/><br/><b>Annoyances:</b><br/> AdGuard Annoyances<br/><br/><b>Language-specific:</b><br/> AdGuard Russian, <br/>AdGuard Spanish/Portuguese","A: In progress,N: AdGuard Browser Extension,P4: Low,T: Anti Adblock Script","fix #59941 battleboats.io","#59941"
"Camel-case member names by default","In the `1.x` series we dasherized member names by default, because that was the default recommended by the JSON API spec.\r\n\r\nHowever, the JSON API spec is changing (for `1.1`) to recommend camel case member names:\r\nhttps://jsonapi.org/recommendations/#naming\r\n\r\nBy default this package should therefore use camel casing, but make it super easy for people to continue using dasherized member names if they are already using that for their API. For example, maybe this default should be a value in the API\'s config?","","[Refactor] Update package to use camel-case field names","When this package was first being developed, the JSON API spec recommended dash-case (e.g. `created-at`) for resource member names. This recommendation has since changed, and camel-case is now recommended (e.g. `createdAt`).\r\n\r\nThis PR goes through the package an amends it to follow the most up-to-date recommendation of camel-case. There are actually very few implications on the package. These are:\r\n\r\n- For the `SoftDeletesModel` trait, the default soft deletes field is now the camel-case version of the model column, not the dash case. Developers can easily continue to use dash-case by setting the `softDeleteField` on their adapters.\r\n- The stub for the Eloquent schema now uses camel-case for `createdAt` and `updatedAt`. If the developer is using dash-case, it is exceptionally simple to amend those two field names once the resource is generated.\r\n\r\nBecause of the soft deletes change, this is a breaking change so will have to be released in the next major version (3.0).\r\n\r\nCloses #393 "
"The Marketplace top level help item and welcome wizard should be removed","**Background context or User story:**\r\n\r\n_Following a review, the top level help item for Marketplace (not dev portal), that includes the welcome wizard and support links should be removed_\r\n\r\n**Specification or Acceptance Criteria:**\r\n\r\n- Should remove the `/welcome route`, the welcome wizard, cookie setting behaviour any redirects to this page, the pages and code contained\r\n","chore,cloud-team,marketplace","feat: #2129 The Marketplace top level help item and welcome wizard should be removed","# Pull request checklist\r\n\r\n## Does this close any currently open issues?\r\n\r\nfixes: #2129\r\n\r\n**Please check if your PR fulfills the following requirements:**\r\n\r\n- [x] Tests for the changes have been added (for bug fixes / features)\r\n- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)\r\n- [x] Build (`yarn build`) was run locally and any changes were pushed\r\n- [x] Lint (`yarn lint`) has passed locally and any fixes were made for failures\r\n- [x] Test (`yarn test`) has passed locally and any fixes were made for failures\r\n\r\n## Pull request type\r\n\r\n<!-- Please do not submit updates to dependencies unless it fixes an issue. -->\r\n<!-- Please try to limit your pull request to one type, submit multiple pull requests if needed. -->\r\n\r\n**Please check the type of change your PR introduces:**\r\n\r\n- [ ] Bugfix\r\n- [x] Feature\r\n- [ ] Code style update (formatting, renaming)\r\n- [ ] Refactoring (no functional changes, no api changes)\r\n- [ ] Build related changes\r\n- [ ] Documentation content changes\r\n- [ ] Other (please describe):\r\n\r\n## What is the current behavior?\r\n\r\n<!-- Please describe the current behavior that you are modifying, or link to a relevant issue. -->\r\n\r\nIssue Number: #2129\r\n\r\n## What is the new behavior?\r\n\r\nWhat was removed?\r\n- Welcome HelpItem & test\r\n- Welcome page & test\r\n- Wellcome route\r\n- getDefaultRoute always return INSTALLED page\r\n- getDefaultPath always return INSTALLED path\r\n- COOKIE_CLIENT_FIRST_TIME_LOGIN_COMPLETE cookie\r\n\r\n## Does this introduce a breaking change?\r\n\r\n- [ ] Yes\r\n- [x] No\r\n\r\n<!-- If this introduces a breaking change, please describe the impact and migration path for existing applications below. -->\r\n\r\n## Other information\r\n\r\n<!-- Any other information that is important to this PR such as screenshots of how the component looks before and after the change. -->\r\n"
"\'options\' => CarbonInterface::ROUND causes browser/request hang.","<!--\r\n    \xf0\x9f\x9b\x91 DON\'T REMOVE ME.\r\n    This issue template apply to all\r\n      - bug reports,\r\n      - feature proposals,\r\n      - and documentation requests\r\n\r\n    Having all those informations will allow us to know exactly\r\n    what you expect and answer you faster and precisely (answer\r\n    that matches your Carbon version, PHP version and usage).\r\n    \r\n    Note: Comments between <!- - and - -> won\'t appear in the final\r\n    issue (See [Preview] tab).\r\n-->\r\nHello,\r\n\r\nI encountered an issue with the following code:\r\n```php\r\n$date->diffForHumans([\'parts\' => 1, \'options\' => CarbonInterface::ROUND]);\r\n```\r\n\r\nCarbon version: 2.36\r\n\r\nPHP version: 7.4.7\r\n\r\n<!--\r\n    Run the command `composer show nesbot/carbon`\r\n    to get ""versions""\r\n    Use `echo phpversion();`\r\n    to get PHP version.\r\n\r\n    Some issues can depends on your context, settings,\r\n    macros, timezone, language. So to be sure the code\r\n    you give is enough to reproduce your bug, try it\r\n    first in:\r\n    https://try-carbon.herokuapp.com/?theme=xcode&export&embed\r\n\r\n    You can use the [Options] button to change the version\r\n    then when you get the bug with this editor, you can use\r\n    the [Export] button, copy the link of the opened tab,\r\n    then paste it in the issue. Then we can immediatly get\r\n    your issue.\r\n-->\r\n\r\n\r\nI expected to get:\r\n\r\n```\r\nA rounded month. E.g 1 month 28 days = 2 months.\r\n```\r\n<!--\r\n    Always give your expectations. Each use has their owns.\r\n    You may want daylight saving time to be taken into account,\r\n    someone else want it to be ignored. You may want timezone\r\n    to be used in comparisons, someone else may not, etc.\r\n-->\r\n\r\nBut I actually get:\r\n\r\n```\r\nThe browser hangs and times out on any page that uses this function call. If I remove `\'options\' => CarbonInterface::ROUND` it works perfectly fine again. So it seems to be related to that option. On the ""try-carbon"" heroku app it appears to hang as well.\r\n```\r\n<!--\r\n    If you did not succeed to get the same result in\r\n    https://try-carbon.herokuapp.com/ then precise the\r\n    result you get.\r\n-->\r\n\r\nThanks!\r\n","bug","Fix #2136 Handle negated interval rounding","Fix #2136"
"downturk.net","\n### Issue URL (Annoyance)\n [https://www.downturk.net/2923921-krystopia-novas-journey.html](https://adguardteam.github.io/AnonymousRedirect/redirect.html?url=https%3A%2F%2Fwww.downturk.net%2F2923921-krystopia-novas-journey.html)\n### Comment\nUsername: @wernser412\n> \n\n### Screenshots\n<details>\n  <summary>Screenshot 1</summary>\n\n  ![Screenshot 1](https://reports-img.adguard.com/0N5IfCZ.png)\n</details>\n\n### System configuration\n\nInformation | value\n--- | ---\nAdGuard product: | AdGuard Browser extension v3.4.31\nBrowser: | Chrome\nFilters: | <b>Ad Blocking:</b><br/> AdGuard Base<br/><br/><b>Privacy:</b><br/> AdGuard Tracking Protection<br/><br/><b>Social Widgets:</b><br/> AdGuard Social Media<br/><br/><b>Annoyances:</b><br/> AdGuard Annoyances<br/><br/><b>Language-specific:</b><br/> AdGuard Russian, <br/>AdGuard Spanish/Portuguese","A: In progress,N: AdGuard Browser Extension,P3: Medium,T: Annoyance","fix #59873 downturk.net","#59873"
"[media-library][android] java.lang.IllegalArgumentException invalid column latititude","## \xf0\x9f\x90\x9b Bug Report\r\n\r\n### Summary of Issue <!-- (just a few sentences) -->\r\n\r\nI recently updated my bare, SDK 37/RN 0.61.5 to SDK 38/RN 0.63.1 (note i am not on RN 0.62.x). Now, calling ` MediaLibrary.getAssetsAsync(params)` throws the following error / stacktrace.\r\n\r\n```\r\nCaused by java.lang.IllegalArgumentException\r\nInvalid column latitude\r\nandroid.database.DatabaseUtils.readExceptionFromParcel (DatabaseUtils.java:170)\r\nandroid.content.ContentResolver.query (ContentResolver.java:836)\r\nexpo.modules.medialibrary.GetAssets.doInBackground (GetAssets.java:47)\r\nexpo.modules.medialibrary.GetAssets.doInBackground (GetAssets.java:2)\r\nandroid.os.AsyncTask$3.call (AsyncTask.java:378)\r\njava.lang.Thread.run (Thread.java:919)\r\n```\r\n\r\nhttps://developer.android.com/reference/android/provider/MediaStore.Images.ImageColumns#LATITUDE says the column is now deprecated... my phone (a pixel 4) also recently got a security update, but I can\'t imagine that\'s related...\r\n\r\n\r\n### Environment - output of `expo diagnostics` & the platform(s) you\'re targeting\r\n\r\n```\r\n  Expo CLI 3.22.1 environment info:\r\n    System:\r\n      OS: macOS 10.15.5\r\n      Shell: 5.7.1 - /bin/zsh\r\n    Binaries:\r\n      Node: 12.14.0 - ~/.nodenv/versions/12.14.0/bin/node\r\n      Yarn: 1.12.1 - ~/.yarn/bin/yarn\r\n      npm: 6.13.4 - ~/.nodenv/versions/12.14.0/bin/npm\r\n      Watchman: 4.9.0 - /usr/local/bin/watchman\r\n    IDEs:\r\n      Android Studio: 4.0 AI-193.6911.18.40.6514223\r\n      Xcode: 11.6/11E708 - /usr/bin/xcodebuild\r\n    npmPackages:\r\n      expo: ^38.0.0 => 38.0.8 \r\n      react-native: 0.63.1 => 0.63.1 \r\n```\r\n\r\n\r\n### Reproducible Demo\r\n\r\nNot available at the moment. I can work on creating a bare 0.63.1 app if desired.\r\n \r\n### Steps to Reproduce\r\n\r\n1. Call `MediaLibrary.getAssetsAsync()`\r\n\r\n### Expected Behavior vs Actual Behavior\r\n\r\nCalling API doesn\'t throw exception\r\n\r\n\r\n","Android,MediaLibrary","[expo-media-library] Fixed location issues on Android 10","# Why\r\n - Fixes #9289 \r\n - Image location (latitude and longitude) fetched by `getAssetInfoAsync()` was always `null` since Android 10 (API 29)\r\n\r\n# How\r\nReplaced current location querying mechanism - `ContentResolver.query()` with projection including `MediaStore.Images.Media.LATITUDE / LONGITUDE`, which is deprecated since API level 29\r\nwith `ExifInterface.getLatLong()`, which is now recommended.\r\n\r\nSee:\r\n - [`MediaStore.Images.Media.LATITUDE`](https://developer.android.com/reference/android/provider/MediaStore.Images.ImageColumns#LATITUDE)\r\n - [`ExifInterface.getLatLong()`](https://developer.android.com/reference/androidx/exifinterface/media/ExifInterface#getLatLong(float[]))\r\n\r\n# Test Plan\r\n - [x] Tested on emulator, API levels 21, 29 and 30, tried images with/out location tags.\r\n - [x] Tested on real devices: Nexus 5 (Android 6.0) and Pixel 3a (Android 10)"
"Allow disabling resize handles when using resize buttons","## Provide a description of the task\r\n\r\nThe `ImageResize` plugin was refactored to common glue plugin that requires:\r\n\r\n*   `ImageResizeEditing` - for command **and** image resize handles\r\n*   \xc2\xa0`ImageResizeUI` - for dropdown and buttons\r\n\r\nHowever, we\'ve identified that not everybody would like to have buttons and resize handles and it would be nice to configure `ImageResizeEditing` feature so that handles are optional (as opt-out to have backward compatibility if possible).\r\n\r\nI can see two options:\r\n\r\n1.  Split the `ImageResizeEditing` to two - but the question remains how to name the resulting plugins (and how to keep backward compatibility for previous `ImageResize` plugin - or introduce breaking change.\r\n2.  Use configuration option, ie: `config.imageResizeHandles: false` (or similar).","package:image,squad:blue,type:improvement","I/7579: Allow disabling image resize handles ","### Suggested merge commit message ([convention](https://ckeditor.com/docs/ckeditor5/latest/framework/guides/contributing/git-commit-message-convention.html))\r\n\r\nOther (image): Allow to configure `ImageResize` in a more granular way. For example, by combining `ImageResizeEditing` with `ImageResizeHandles` or `ImageResizeUI` to resize image by handles or by image toolbar UI components (dropdown or standalone buttons) respectively. Closes #7579.\r\n\r\nDocs (image): Add a new section to feature documentation for the `Image` plugin about disabling image resize handles.\r\n\r\nInternal (image): Separate `ImageResizeHandles` plugin from the `ImageResizeEditing`. \r\n\r\nTests (image): Refactor unit tests for `ImageResizeHandles` and `ImageResizeEditing`.\r\n"
